id,date,discount,manufacturer_id,product,product_id,quantity,store_id,total_value,value
2090,2019-06-03,0.0,30095,CHOCOLATE LACTA DIAMANTE NEGRO BR 20 G,201613,1.0,3_8,1.59,1.59
2091,2019-06-03,0.0,3697,CHOCOLATE NESTLE PRESTIGIO DARK BR 33 G,215346,1.0,3_8,1.45,1.45
2092,2019-06-03,0.0,6814,CHOCOLATE NESTLE LOLLO SM FLOWPACK 114 G,241356,1.0,3_13,5.99,5.99
2093,2019-06-03,0.0,6814,CHOCOLATE NESTLE LOLLO SM FLOWPACK 114 G,241356,1.0,3_8,5.99,5.99
2094,2019-06-03,0.0,6814,CHOCOLATE NESTLE SMASH SM FLOWPACK 114 G,241351,1.0,3_8,5.99,5.99
2095,2019-06-03,0.0,34168,CHOCOLATE KINDER OVO T2 STAR WARS CX 40 G,223838,1.0,3_8,13.29,13.29
2096,2019-06-03,0.0,6814,CHOCOLATE NESTLE CHARGE SM FLOWPACK 117 G,241355,1.0,3_8,5.99,5.99
2097,2019-06-03,0.0,6814,CHOCOLATE NESTLE CHOKIT SM FLOWPACK 114 G,241353,1.0,3_8,5.99,5.99
2098,2019-06-03,0.0,6814,CHOCOLATE NESTLE CHOKIT SM FLOWPACK 114 G,241353,1.0,3_13,5.99,5.99
2099,2019-06-03,0.0,3697,CHOCOLATE NESTLE CHOKITO AO LEITE BR 32 G,8583,1.0,3_13,1.45,1.45
2100,2019-06-03,0.0,526,CHOCOLATE TALENTO CASTANHA DO PARA BR 25 G,18292,1.0,3_13,2.59,2.59
2101,2019-06-03,0.0,671,CHOCOLATE TALENTO CEREAIS E PASSAS BR 25 G,18300,1.0,3_8,2.59,2.59
2102,2019-06-03,0.0,2822,CHOCOLATE KINDER OVO MIS VELREIN DAS FAD C1 20 G,173489,1.0,3_13,6.69,6.69
2103,2019-06-03,0.0,34168,CHOCOLATE KINDER OVO MIS VELREIN DAS FAD C1 20 G,173489,1.0,3_8,6.69,6.69
2104,2019-06-03,0.0,2822,CHOCOLATE KINDER OVO MIS VELREIN DAS FAD C1 20 G,173489,1.0,3_13,6.69,6.69
2105,2019-06-03,0.0,34168,CHOCOLATE KINDER OVO MIS VELREIN DAS FAD C1 20 G,173489,1.0,3_8,6.69,6.69
2106,2019-06-03,0.0,34168,CHOCOLATE KINDER OVO MIS VELREIN DAS FAD C1 20 G,173489,2.0,3_8,13.38,6.69
2107,2019-06-03,0.0,34168,CHOCOLATE KINDER OVO MIS VELREIN DAS FAD C1 20 G,173489,1.0,3_8,6.69,6.69
2108,2019-06-03,0.0,34168,CHOCOLATE KINDER OVO MIS VELREIN DAS FAD C1 20 G,173489,1.0,3_8,6.69,6.69
2109,2019-06-03,0.0,2822,CHOCOLATE KINDER OVO MIS VELREIN DAS FAD C1 20 G,173489,2.0,3_13,13.38,6.69
2110,2019-06-03,0.0,2822,CHOCOLATE KINDER OVO MIS VELREIN DAS FAD C1 20 G,173489,1.0,3_13,6.69,6.69
2111,2019-06-03,0.0,2822,CHOCOLATE KINDER OVO MIS VELREIN DAS FAD C1 20 G,173489,2.0,3_13,13.38,6.69
2112,2019-06-03,0.0,34168,CHOCOLATE KINDER OVO MIS VELREIN DAS FAD C1 20 G,173489,1.0,3_8,6.69,6.69
2113,2019-06-03,0.0,6115,CURRY TRIANGULO 20 G,129598,1.0,3_8,2.24,2.24
2114,2019-06-03,0.0,6115,CURRY TRIANGULO 20 G,129598,1.0,3_8,2.24,2.24
2115,2019-06-03,0.0,6115,CURRY TRIANGULO 20 G,129598,1.0,3_8,2.24,2.24
2116,2019-06-03,0.0,62583,RACAO SPECIAL CAT GARFIELD CAST PEIXE PCT 1 KG,244477,1.0,3_8,19.29,19.29
2117,2019-06-03,0.0,62583,RACAO SPECIAL CAT GARFIELD CASTRADO CARNE PCT 1 KG,244489,1.0,3_8,19.29,19.29
2118,2019-06-03,0.0,6013,CONFEIT FOLHADO CHOCOLATE KG,50127,302,3_13,7.51,24.88
2119,2019-06-03,0.0,7585,CONDIC PALMOLIVE NATURALS ANT ARMADO 350 ML,89302,1.0,3_13,9.99,9.99
2120,2019-06-03,0.0,664,WAFER LACTA AMANDITA PCT 200 G,4302,1.0,3_8,7.48,7.48
2121,2019-06-03,0.4,3697,CHOCOLATE LACTA BIS BLACK 1008 G,244270,1.0,3_8,3.5900000000000003,3.99
2122,2019-06-03,0.4,3697,CHOCOLATE LACTA BIS BLACK 1008 G,244270,1.0,3_8,3.5900000000000003,3.99
2123,2019-06-03,0.4,3697,CHOCOLATE LACTA BIS BLACK 1008 G,244270,1.0,3_8,3.5900000000000003,3.99
2124,2019-06-03,0.4,3697,CHOCOLATE LACTA BIS BLACK 1008 G,244270,1.0,3_13,3.5900000000000003,3.99
2125,2019-06-03,0.4,3697,CHOCOLATE LACTA BIS BLACK 1008 G,244270,1.0,3_8,3.5900000000000003,3.99
2126,2019-06-03,0.4,664,CHOCOLATE LACTA BIS LAKA PCT 126 G,177296,1.0,3_8,3.5900000000000003,3.99
2127,2019-06-03,0.4,664,CHOCOLATE LACTA BIS LAKA PCT 126 G,177296,1.0,3_8,3.5900000000000003,3.99
2128,2019-06-03,0.4,664,CHOCOLATE LACTA BIS LAKA PCT 126 G,177296,1.0,3_8,3.5900000000000003,3.99
2129,2019-06-03,0.4,664,CHOCOLATE LACTA BIS LAKA PCT 126 G,177296,1.0,3_13,3.5900000000000003,3.99
2130,2019-06-03,0.8,664,CHOCOLATE LACTA BIS LAKA PCT 126 G,177296,2.0,3_8,7.1800000000000006,3.99
2131,2019-06-03,0.4,664,CHOCOLATE LACTA BIS LAKA PCT 126 G,177296,1.0,3_8,3.5900000000000003,3.99
2132,2019-06-03,0.8,664,CHOCOLATE LACTA BIS LAKA PCT 126 G,177296,2.0,3_13,7.1800000000000006,3.99
2133,2019-06-03,0.8,664,CHOCOLATE LACTA BIS LAKA PCT 126 G,177296,2.0,3_8,7.1800000000000006,3.99
2134,2019-06-03,0.4,664,CHOCOLATE LACTA BIS LAKA PCT 126 G,177296,1.0,3_8,3.5900000000000003,3.99
2135,2019-06-03,0.4,664,CHOCOLATE LACTA BIS LAKA PCT 126 G,177296,1.0,3_8,3.5900000000000003,3.99
2136,2019-06-03,0.4,664,CHOCOLATE LACTA BIS LAKA PCT 126 G,177296,1.0,3_13,3.5900000000000003,3.99
2137,2019-06-03,0.4,664,CHOCOLATE LACTA BIS LAKA PCT 126 G,177296,1.0,3_8,3.5900000000000003,3.99
2138,2019-06-03,0.4,664,CHOCOLATE LACTA BIS LAKA PCT 126 G,177296,1.0,3_8,3.5900000000000003,3.99
2139,2019-06-03,0.4,664,CHOCOLATE LACTA BIS LAKA PCT 126 G,177296,1.0,3_8,3.5900000000000003,3.99
2140,2019-06-03,0.8,664,CHOCOLATE LACTA BIS LAKA PCT 126 G,177296,2.0,3_8,7.1800000000000006,3.99
2141,2019-06-03,0.4,664,CHOCOLATE LACTA BIS LAKA PCT 126 G,177296,1.0,3_8,3.5900000000000003,3.99
2142,2019-06-03,0.4,664,CHOCOLATE LACTA BIS LAKA PCT 126 G,177296,1.0,3_13,3.5900000000000003,3.99
2143,2019-06-03,0.4,664,CHOCOLATE LACTA BIS LAKA PCT 126 G,177296,1.0,3_8,3.5900000000000003,3.99
2144,2019-06-03,0.4,664,CHOCOLATE LACTA BIS LAKA PCT 126 G,177296,1.0,3_8,3.5900000000000003,3.99
2145,2019-06-03,0.4,664,CHOCOLATE LACTA BIS LAKA PCT 126 G,177296,1.0,3_8,3.5900000000000003,3.99
2146,2019-06-03,0.47,30095,CHOCOLATE LACTA BIS OREO PCT 100800 G,217108,1.0,3_8,3.5200000000000005,3.99
2147,2019-06-03,0.8,30095,CHOCOLATE LACTA BIS OREO PCT 100800 G,217108,2.0,3_13,7.1800000000000006,3.99
2148,2019-06-03,0.8,30095,CHOCOLATE LACTA BIS OREO PCT 100800 G,217108,2.0,3_8,7.1800000000000006,3.99
2149,2019-06-03,0.0,664,CHOCOLATE LACTA BIS AO LEITE PCT 126 G,177293,1.0,3_8,3.99,3.99
2150,2019-06-03,0.4,664,CHOCOLATE LACTA BIS AO LEITE PCT 126 G,177293,1.0,3_8,3.5900000000000003,3.99
2151,2019-06-03,0.0,664,CHOCOLATE LACTA BIS AO LEITE PCT 126 G,177293,2.0,3_8,7.98,3.99
2152,2019-06-03,0.4,664,CHOCOLATE LACTA BIS AO LEITE PCT 126 G,177293,1.0,3_8,3.5900000000000003,3.99
2153,2019-06-03,0.4,664,CHOCOLATE LACTA BIS AO LEITE PCT 126 G,177293,1.0,3_8,3.5900000000000003,3.99
2154,2019-06-03,0.4,664,CHOCOLATE LACTA BIS AO LEITE PCT 126 G,177293,1.0,3_8,3.5900000000000003,3.99
2155,2019-06-03,0.4,664,CHOCOLATE LACTA BIS AO LEITE PCT 126 G,177293,1.0,3_13,3.5900000000000003,3.99
2156,2019-06-03,0.4,664,CHOCOLATE LACTA BIS AO LEITE PCT 126 G,177293,1.0,3_8,3.5900000000000003,3.99
2157,2019-06-03,0.4,664,CHOCOLATE LACTA BIS AO LEITE PCT 126 G,177293,1.0,3_8,3.5900000000000003,3.99
2158,2019-06-03,0.4,664,CHOCOLATE LACTA BIS AO LEITE PCT 126 G,177293,1.0,3_8,3.5900000000000003,3.99
2159,2019-06-03,0.4,664,CHOCOLATE LACTA BIS AO LEITE PCT 126 G,177293,1.0,3_8,3.5900000000000003,3.99
2160,2019-06-03,0.4,664,CHOCOLATE LACTA BIS AO LEITE PCT 126 G,177293,1.0,3_13,3.5900000000000003,3.99
2161,2019-06-03,0.4,664,CHOCOLATE LACTA BIS AO LEITE PCT 126 G,177293,1.0,3_8,3.5900000000000003,3.99
2162,2019-06-03,0.4,664,CHOCOLATE LACTA BIS AO LEITE PCT 126 G,177293,1.0,3_8,3.5900000000000003,3.99
2163,2019-06-03,0.4,664,CHOCOLATE LACTA BIS AO LEITE PCT 126 G,177293,1.0,3_8,3.5900000000000003,3.99
2164,2019-06-03,0.4,664,CHOCOLATE LACTA BIS AO LEITE PCT 126 G,177293,1.0,3_13,3.5900000000000003,3.99
2165,2019-06-03,0.4,664,CHOCOLATE LACTA BIS AO LEITE PCT 126 G,177293,1.0,3_8,3.5900000000000003,3.99
2166,2019-06-03,0.8,664,CHOCOLATE LACTA BIS AO LEITE PCT 126 G,177293,2.0,3_8,7.1800000000000006,3.99
2167,2019-06-03,0.0,664,CHOCOLATE LACTA BIS AO LEITE PCT 126 G,177293,1.0,3_8,3.99,3.99
2168,2019-06-03,0.4,664,CHOCOLATE LACTA BIS AO LEITE PCT 126 G,177293,1.0,3_13,3.5900000000000003,3.99
2169,2019-06-03,0.4,664,CHOCOLATE LACTA BIS AO LEITE PCT 126 G,177293,1.0,3_13,3.5900000000000003,3.99
2170,2019-06-03,0.0,30095,CHOCOLATE LACTA BIS XTRA OREO PCT 45 G,214645,1.0,3_8,1.99,1.99
2171,2019-06-03,0.0,30095,CHOCOLATE LACTA BIS XTRA OREO PCT 45 G,214645,1.0,3_8,1.99,1.99
2172,2019-06-03,0.0,30095,CHOCOLATE LACTA BIS XTRA OREO PCT 45 G,214645,2.0,3_13,3.98,1.99
2173,2019-06-03,0.0,30095,CHOCOLATE LACTA BIS XTRA OREO PCT 45 G,214645,1.0,3_13,1.99,1.99
2174,2019-06-03,0.0,30095,CHOCOLATE LACTA BIS XTRA OREO PCT 45 G,214645,2.0,3_13,3.98,1.99
2175,2019-06-03,0.0,30095,CHOCOLATE LACTA BIS XTRA OREO PCT 45 G,214645,1.0,3_8,1.99,1.99
2176,2019-06-03,0.0,30095,CHOCOLATE LACTA BIS XTRA OREO PCT 45 G,214645,1.0,3_8,1.99,1.99
2177,2019-06-03,0.0,30095,CHOCOLATE LACTA BIS XTRA OREO PCT 45 G,214645,1.0,3_8,1.99,1.99
2178,2019-06-03,0.0,30095,CHOCOLATE LACTA BIS XTRA OREO PCT 45 G,214645,1.0,3_8,1.99,1.99
2179,2019-06-03,0.0,30095,CHOCOLATE LACTA BIS XTRA OREO PCT 45 G,214645,1.0,3_8,1.99,1.99
2180,2019-06-03,0.0,30095,CHOCOLATE LACTA BIS XTRA OREO PCT 45 G,214645,1.0,3_13,1.99,1.99
2181,2019-06-03,0.0,30095,CHOCOLATE LACTA BIS XTRA OREO PCT 45 G,214645,1.0,3_13,1.99,1.99
2182,2019-06-03,0.0,30095,CHOCOLATE LACTA BIS XTRA OREO PCT 45 G,214645,1.0,3_8,1.99,1.99
2183,2019-06-03,0.0,30095,CHOCOLATE LACTA BIS XTRA OREO PCT 45 G,214645,1.0,3_13,1.99,1.99
2184,2019-06-03,0.0,30095,CHOCOLATE LACTA BIS XTRA OREO PCT 45 G,214645,1.0,3_8,1.99,1.99
2185,2019-06-03,0.0,30095,CHOCOLATE LACTA BIS XTRA OREO PCT 45 G,214645,1.0,3_8,1.99,1.99
2186,2019-06-03,0.0,30095,CHOCOLATE LACTA BIS XTRA OREO PCT 45 G,214645,1.0,3_8,1.99,1.99
2187,2019-06-03,0.0,30095,CHOCOLATE LACTA BIS XTRA OREO PCT 45 G,214645,2.0,3_8,3.98,1.99
2188,2019-06-03,0.0,30095,CHOCOLATE LACTA BIS XTRA OREO PCT 45 G,214645,1.0,3_8,1.99,1.99
2189,2019-06-03,0.0,30095,CHOCOLATE LACTA BIS XTRA OREO PCT 45 G,214645,2.0,3_8,3.98,1.99
2190,2019-06-03,0.0,30095,CHOCOLATE LACTA BIS XTRA OREO PCT 45 G,214645,1.0,3_13,1.99,1.99
2191,2019-06-03,0.0,6814,CHOCOLATE NESTLE KITKAT DARK TBL 41500 G,229806,1.0,3_8,2.29,2.29
2192,2019-06-03,1.86,6814,CHOCOLATE NESTLE KITKAT DARK TBL 41500 G,229806,3.0,3_8,5.01,2.29
2193,2019-06-03,0.0,6814,CHOCOLATE NESTLE KITKAT DARK TBL 41500 G,229806,1.0,3_8,2.29,2.29
2194,2019-06-03,0.0,6814,CHOCOLATE NESTLE KITKAT DARK TBL 41500 G,229806,2.0,3_8,4.58,2.29
2195,2019-06-03,0.0,3697,CHOCOLATE NESTLE KIT KAT AO LEITE 41500 G,229804,1.0,3_13,2.29,2.29
2196,2019-06-03,0.0,3697,CHOCOLATE NESTLE KIT KAT AO LEITE 41500 G,229804,1.0,3_8,2.29,2.29
2197,2019-06-03,0.0,3697,CHOCOLATE NESTLE KIT KAT AO LEITE 41500 G,229804,1.0,3_13,2.29,2.29
2198,2019-06-03,0.0,3697,CHOCOLATE NESTLE KIT KAT AO LEITE 41500 G,229804,1.0,3_13,2.29,2.29
2199,2019-06-03,0.0,3697,CHOCOLATE NESTLE KIT KAT AO LEITE 41500 G,229804,1.0,3_8,2.29,2.29
2200,2019-06-03,0.0,3697,CHOCOLATE NESTLE KIT KAT AO LEITE 41500 G,229804,1.0,3_8,2.29,2.29
2201,2019-06-03,0.0,3697,CHOCOLATE NESTLE KIT KAT AO LEITE 41500 G,229804,1.0,3_8,2.29,2.29
2202,2019-06-03,0.0,3697,CHOCOLATE NESTLE KIT KAT AO LEITE 41500 G,229804,2.0,3_13,4.58,2.29
2203,2019-06-03,0.0,3697,CHOCOLATE NESTLE KIT KAT AO LEITE 41500 G,229804,2.0,3_8,4.58,2.29
2204,2019-06-03,0.0,3697,CHOCOLATE NESTLE KIT KAT AO LEITE 41500 G,229804,2.0,3_8,4.58,2.29
2205,2019-06-03,0.0,3697,CHOCOLATE NESTLE KIT KAT AO LEITE 41500 G,229804,2.0,3_13,4.58,2.29
2206,2019-06-03,0.04,3697,CHOCOLATE NESTLE KIT KAT AO LEITE 41500 G,229804,1.0,3_8,2.25,2.29
2207,2019-06-03,0.0,3697,CHOCOLATE NESTLE KIT KAT AO LEITE 41500 G,229804,1.0,3_8,2.29,2.29
2208,2019-06-03,0.0,3697,CHOCOLATE NESTLE KIT KAT AO LEITE 41500 G,229804,1.0,3_8,2.29,2.29
2209,2019-06-03,0.0,3697,CHOCOLATE NESTLE KIT KAT AO LEITE 41500 G,229804,1.0,3_13,2.29,2.29
2210,2019-06-03,0.0,3697,CHOCOLATE NESTLE KIT KAT AO LEITE 41500 G,229804,1.0,3_8,2.29,2.29
2211,2019-06-03,0.0,3697,CHOCOLATE NESTLE KIT KAT AO LEITE 41500 G,229804,2.0,3_8,4.58,2.29
2212,2019-06-03,0.0,3697,CHOCOLATE NESTLE KIT KAT AO LEITE 41500 G,229804,1.0,3_8,2.29,2.29
2213,2019-06-03,0.0,3697,CHOCOLATE NESTLE KIT KAT AO LEITE 41500 G,229804,1.0,3_8,2.29,2.29
2214,2019-06-03,0.0,3697,CHOCOLATE NESTLE KIT KAT AO LEITE 41500 G,229804,1.0,3_8,2.29,2.29
2215,2019-06-03,0.0,3697,CHOCOLATE NESTLE KIT KAT AO LEITE 41500 G,229804,1.0,3_13,2.29,2.29
2216,2019-06-03,0.0,3697,CHOCOLATE NESTLE KIT KAT AO LEITE 41500 G,229804,1.0,3_13,2.29,2.29
2217,2019-06-03,0.0,3697,CHOCOLATE NESTLE KIT KAT AO LEITE 41500 G,229804,1.0,3_8,2.29,2.29
2218,2019-06-03,0.0,3697,CHOCOLATE NESTLE KIT KAT AO LEITE 41500 G,229804,3.0,3_13,6.87,2.29
2219,2019-06-03,0.0,3697,CHOCOLATE NESTLE KIT KAT AO LEITE 41500 G,229804,1.0,3_8,2.29,2.29
2220,2019-06-03,0.0,3697,CHOCOLATE NESTLE KIT KAT AO LEITE 41500 G,229804,3.0,3_13,6.87,2.29
2221,2019-06-03,0.0,3697,CHOCOLATE NESTLE KIT KAT AO LEITE 41500 G,229804,1.0,3_13,2.29,2.29
2222,2019-06-03,0.0,3697,CHOCOLATE NESTLE KIT KAT AO LEITE 41500 G,229804,1.0,3_13,2.29,2.29
2223,2019-06-03,0.0,3697,CHOCOLATE NESTLE KIT KAT AO LEITE 41500 G,229804,1.0,3_8,2.29,2.29
2224,2019-06-03,0.0,12176,CHOCOLATE HERSHEYS MAIS AMENDOIN DPL 115 G,235603,1.0,3_8,2.99,2.99
2225,2019-06-03,0.0,12176,CHOCOLATE HERSHEYS MAIS AMENDOIN DPL 115 G,235603,1.0,3_8,2.99,2.99
2226,2019-06-03,0.0,12176,CHOCOLATE HERSHEYS MAIS AMENDOIN DPL 115 G,235603,1.0,3_8,2.99,2.99
2227,2019-06-03,0.0,12176,CHOCOLATE HERSHEYS MAIS AMENDOIN DPL 115 G,235603,1.0,3_8,2.99,2.99
2228,2019-06-03,0.0,12176,CHOCOLATE HERSHEYS MAIS AMENDOIN DPL 115 G,235603,1.0,3_8,2.99,2.99
2229,2019-06-03,0.0,38887,CHOCOLATE LACTA BIS XTRA AO LEITE PCT 45 G,215771,1.0,3_8,1.99,1.99
2230,2019-06-03,0.0,38887,CHOCOLATE LACTA BIS XTRA AO LEITE PCT 45 G,215771,1.0,3_13,1.99,1.99
2231,2019-06-03,0.0,38887,CHOCOLATE LACTA BIS XTRA AO LEITE PCT 45 G,215771,1.0,3_8,1.99,1.99
2232,2019-06-03,0.0,38887,CHOCOLATE LACTA BIS XTRA AO LEITE PCT 45 G,215771,2.0,3_8,3.98,1.99
2233,2019-06-03,0.0,38887,CHOCOLATE LACTA BIS XTRA AO LEITE PCT 45 G,215771,1.0,3_8,1.99,1.99
2234,2019-06-03,0.0,38887,CHOCOLATE LACTA BIS XTRA AO LEITE PCT 45 G,215771,1.0,3_8,1.99,1.99
2235,2019-06-03,0.0,38887,CHOCOLATE LACTA BIS XTRA AO LEITE PCT 45 G,215771,1.0,3_8,1.99,1.99
2236,2019-06-03,0.0,38887,CHOCOLATE LACTA BIS XTRA AO LEITE PCT 45 G,215771,1.0,3_8,1.99,1.99
2237,2019-06-03,0.0,38887,CHOCOLATE LACTA BIS XTRA AO LEITE PCT 45 G,215771,1.0,3_13,1.99,1.99
2238,2019-06-03,0.0,38887,CHOCOLATE LACTA BIS XTRA AO LEITE PCT 45 G,215771,2.0,3_8,3.98,1.99
2239,2019-06-03,0.0,38887,CHOCOLATE LACTA BIS XTRA AO LEITE PCT 45 G,215771,4.0,3_8,7.96,1.99
2240,2019-06-03,0.0,38887,CHOCOLATE LACTA BIS XTRA AO LEITE PCT 45 G,215771,1.0,3_13,1.99,1.99
2241,2019-06-03,0.08,38887,CHOCOLATE LACTA BIS XTRA AO LEITE PCT 45 G,215771,2.0,3_8,3.9,1.99
2242,2019-06-03,0.0,38887,CHOCOLATE LACTA BIS XTRA AO LEITE PCT 45 G,215771,1.0,3_8,1.99,1.99
2243,2019-06-03,0.0,38887,CHOCOLATE LACTA BIS XTRA AO LEITE PCT 45 G,215771,1.0,3_8,1.99,1.99
2244,2019-06-03,0.0,38887,CHOCOLATE LACTA BIS XTRA AO LEITE PCT 45 G,215771,1.0,3_8,1.99,1.99
2245,2019-06-03,0.0,38887,CHOCOLATE LACTA BIS XTRA AO LEITE PCT 45 G,215771,2.0,3_8,3.98,1.99
2246,2019-06-03,0.0,38887,CHOCOLATE LACTA BIS XTRA AO LEITE PCT 45 G,215771,1.0,3_8,1.99,1.99
2247,2019-06-03,0.0,38887,CHOCOLATE LACTA BIS XTRA AO LEITE PCT 45 G,215771,1.0,3_8,1.99,1.99
2248,2019-06-03,0.0,38887,CHOCOLATE LACTA BIS XTRA AO LEITE PCT 45 G,215771,2.0,3_8,3.98,1.99
2249,2019-06-03,0.0,38887,CHOCOLATE LACTA BIS XTRA AO LEITE PCT 45 G,215771,3.0,3_8,5.97,1.99
2250,2019-06-03,0.0,38887,CHOCOLATE LACTA BIS XTRA AO LEITE PCT 45 G,215771,1.0,3_8,1.99,1.99
2251,2019-06-03,0.0,38887,CHOCOLATE LACTA BIS XTRA AO LEITE PCT 45 G,215771,1.0,3_8,1.99,1.99
2252,2019-06-03,0.0,38887,CHOCOLATE LACTA BIS XTRA AO LEITE PCT 45 G,215771,1.0,3_8,1.99,1.99
2253,2019-06-03,0.0,3697,CHOCOLATE NESTLE KITKAT BRANCO TBL 41500 G,229560,1.0,3_8,2.29,2.29
2254,2019-06-03,0.0,3697,CHOCOLATE NESTLE KITKAT BRANCO TBL 41500 G,229560,1.0,3_8,2.29,2.29
2255,2019-06-03,0.0,3697,CHOCOLATE NESTLE KITKAT BRANCO TBL 41500 G,229560,1.0,3_8,2.29,2.29
2256,2019-06-03,0.0,3697,CHOCOLATE NESTLE KITKAT BRANCO TBL 41500 G,229560,1.0,3_8,2.29,2.29
2257,2019-06-03,0.0,3697,CHOCOLATE NESTLE KITKAT BRANCO TBL 41500 G,229560,1.0,3_8,2.29,2.29
2258,2019-06-03,0.0,3697,CHOCOLATE NESTLE KITKAT BRANCO TBL 41500 G,229560,1.0,3_8,2.29,2.29
2259,2019-06-03,0.0,3697,CHOCOLATE NESTLE KITKAT BRANCO TBL 41500 G,229560,1.0,3_13,2.29,2.29
2260,2019-06-03,0.0,3697,CHOCOLATE NESTLE KITKAT BRANCO TBL 41500 G,229560,1.0,3_8,2.29,2.29
2261,2019-06-03,0.0,3697,CHOCOLATE NESTLE KITKAT BRANCO TBL 41500 G,229560,1.0,3_8,2.29,2.29
2262,2019-06-03,0.0,3697,CHOCOLATE NESTLE KITKAT BRANCO TBL 41500 G,229560,2.0,3_13,4.58,2.29
2263,2019-06-03,0.0,3697,CHOCOLATE NESTLE KITKAT BRANCO TBL 41500 G,229560,1.0,3_8,2.29,2.29
2264,2019-06-03,0.0,3697,CHOCOLATE NESTLE KITKAT BRANCO TBL 41500 G,229560,1.0,3_8,2.29,2.29
2265,2019-06-03,0.0,3697,CHOCOLATE NESTLE KITKAT BRANCO TBL 41500 G,229560,1.0,3_8,2.29,2.29
2266,2019-06-03,0.0,3697,CHOCOLATE NESTLE KITKAT BRANCO TBL 41500 G,229560,1.0,3_8,2.29,2.29
2267,2019-06-03,0.0,3697,CHOCOLATE NESTLE KITKAT BRANCO TBL 41500 G,229560,2.0,3_8,4.58,2.29
2268,2019-06-03,0.0,3697,CHOCOLATE NESTLE KITKAT BRANCO TBL 41500 G,229560,1.0,3_8,2.29,2.29
2269,2019-06-03,0.0,3697,CHOCOLATE NESTLE KITKAT BRANCO TBL 41500 G,229560,1.0,3_8,2.29,2.29
2270,2019-06-03,0.0,3697,CHOCOLATE NESTLE KITKAT BRANCO TBL 41500 G,229560,1.0,3_8,2.29,2.29
2271,2019-06-03,0.0,3697,CHOCOLATE NESTLE KITKAT BRANCO TBL 41500 G,229560,1.0,3_8,2.29,2.29
2272,2019-06-03,0.0,3697,CHOCOLATE NESTLE KITKAT BRANCO TBL 41500 G,229560,1.0,3_13,2.29,2.29
2273,2019-06-03,0.0,3697,CHOCOLATE NESTLE KITKAT BRANCO TBL 41500 G,229560,1.0,3_13,2.29,2.29
2274,2019-06-03,0.0,3697,CHOCOLATE NESTLE KITKAT BRANCO TBL 41500 G,229560,3.0,3_8,6.87,2.29
2275,2019-06-03,0.04,3697,CHOCOLATE NESTLE KITKAT BRANCO TBL 41500 G,229560,1.0,3_8,2.25,2.29
2276,2019-06-03,0.0,3697,CHOCOLATE NESTLE KITKAT BRANCO TBL 41500 G,229560,1.0,3_8,2.29,2.29
2277,2019-06-03,0.0,3697,CHOCOLATE NESTLE KITKAT BRANCO TBL 41500 G,229560,1.0,3_8,2.29,2.29
2278,2019-06-03,0.0,3697,CHOCOLATE NESTLE KITKAT BRANCO TBL 41500 G,229560,1.0,3_8,2.29,2.29
2279,2019-06-03,0.0,3697,CHOCOLATE NESTLE KITKAT BRANCO TBL 41500 G,229560,1.0,3_13,2.29,2.29
2280,2019-06-03,0.0,3697,CHOCOLATE NESTLE KITKAT BRANCO TBL 41500 G,229560,3.0,3_8,6.87,2.29
2281,2019-06-03,0.0,3697,CHOCOLATE NESTLE KITKAT BRANCO TBL 41500 G,229560,1.0,3_13,2.29,2.29
2282,2019-06-03,0.0,3697,CHOCOLATE NESTLE KITKAT BRANCO TBL 41500 G,229560,1.0,3_8,2.29,2.29
2283,2019-06-03,0.0,6814,CHOCOLATE NESTLE KIT KAT 4 FING AVELA 41500 G,250907,1.0,3_8,2.29,2.29
2284,2019-06-03,0.0,6814,CHOCOLATE NESTLE KIT KAT 4 FING AVELA 41500 G,250907,1.0,3_8,2.29,2.29
2285,2019-06-03,0.0,6814,CHOCOLATE NESTLE KIT KAT 4 FING AVELA 41500 G,250907,1.0,3_8,2.29,2.29
2286,2019-06-03,0.0,5190,ALIM UMIDO WHISKAS LATA FRANGO 290 G,155202,1.0,3_8,4.69,4.69
2287,2019-06-03,0.0,30095,CHOCOLATE LACTA 5STAR BR 40 G,203272,1.0,3_13,1.99,1.99
2288,2019-06-03,0.0,30095,CHOCOLATE LACTA 5STAR BR 40 G,203272,1.0,3_8,1.99,1.99
2289,2019-06-03,0.0,30095,CHOCOLATE LACTA 5STAR BR 40 G,203272,1.0,3_8,1.99,1.99
2290,2019-06-03,0.0,30095,CHOCOLATE LACTA 5STAR BR 40 G,203272,1.0,3_8,1.99,1.99
2291,2019-06-03,0.0,30095,CHOCOLATE LACTA 5STAR BR 40 G,203272,1.0,3_8,1.99,1.99
2292,2019-06-03,0.0,30095,CHOCOLATE LACTA 5STAR BR 40 G,203272,2.0,3_8,3.98,1.99
2293,2019-06-03,0.0,30095,CHOCOLATE LACTA 5STAR BR 40 G,203272,1.0,3_13,1.99,1.99
2294,2019-06-03,0.0,30095,CHOCOLATE LACTA 5STAR BR 40 G,203272,2.0,3_8,3.98,1.99
2295,2019-06-03,0.0,30095,CHOCOLATE LACTA 5STAR BR 40 G,203272,2.0,3_8,3.98,1.99
2296,2019-06-03,0.0,30095,CHOCOLATE LACTA 5STAR BR 40 G,203272,1.0,3_8,1.99,1.99
